RUN	LogInSimulation	loginsimulation	1556555098655	 	3.1.1
REQUEST	53		request_7	1556555101167	1556555102283	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	8		request_6	1556555101164	1556555102286	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	17		request_4	1556555101177	1556555102281	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	11		request_6	1556555101176	1556555102291	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	53		request_8	1556555101167	1556555102292	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	21		request_1	1556555101481	1556555102308	OK	 
REQUEST	45		request_1	1556555101485	1556555102309	OK	 
REQUEST	61		request_1	1556555101488	1556555102309	OK	 
REQUEST	8		request_7	1556555101164	1556555102294	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	17		request_5	1556555101177	1556555102295	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	11		request_7	1556555101177	1556555102306	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	8		request_8	1556555101164	1556555102317	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	11		request_8	1556555101177	1556555102318	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	17		request_6	1556555101178	1556555102318	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	32		request_3	1556555101169	1556555102324	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	27		request_3	1556555101201	1556555102324	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	17		request_7	1556555101178	1556555102325	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	32		request_4	1556555101169	1556555102330	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	27		request_4	1556555101202	1556555102334	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	17		request_8	1556555101179	1556555102334	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	32		request_5	1556555101169	1556555102337	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	27		request_5	1556555101202	1556555102338	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	25		request_3	1556555101183	1556555102338	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	27		request_6	1556555101202	1556555102343	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	32		request_6	1556555101170	1556555102342	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_2	1556555101443	1556555102350	OK	 
REQUEST	25		request_4	1556555101183	1556555102344	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	27		request_7	1556555101203	1556555102350	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	32		request_7	1556555101172	1556555102351	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	25		request_5	1556555101184	1556555102351	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	27		request_8	1556555101204	1556555102356	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	32		request_8	1556555101173	1556555102356	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	25		request_6	1556555101184	1556555102357	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	25		request_7	1556555101184	1556555102362	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	56		request_3	1556555101183	1556555102362	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	56		request_4	1556555101183	1556555102373	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	25		request_8	1556555101184	1556555102368	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	56		request_5	1556555101183	1556555102376	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	41		request_3	1556555101188	1556555102382	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	56		request_6	1556555101183	1556555102383	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	56		request_7	1556555101184	1556555102386	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	41		request_4	1556555101188	1556555102386	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	56		request_8	1556555101184	1556555102391	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	41		request_5	1556555101188	1556555102391	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	78		request_2	1556555101450	1556555102398	OK	 
REQUEST	64		request_3	1556555101188	1556555102394	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	41		request_6	1556555101188	1556555102394	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	39		request_2	1556555101459	1556555102404	OK	 
REQUEST	41		request_7	1556555101189	1556555102402	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	64		request_4	1556555101188	1556555102402	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	59		request_2	1556555101443	1556555102407	OK	 
REQUEST	23		request_2	1556555101451	1556555102409	OK	 
REQUEST	41		request_8	1556555101189	1556555102407	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	64		request_5	1556555101188	1556555102407	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	57		request_3	1556555101192	1556555102412	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	83		request_1	1556555101537	1556555102416	OK	 
REQUEST	64		request_6	1556555101188	1556555102412	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	57		request_4	1556555101193	1556555102416	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	64		request_7	1556555101189	1556555102418	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	57		request_5	1556555101193	1556555102421	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	64		request_8	1556555101189	1556555102424	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	57		request_6	1556555101193	1556555102424	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	72		request_3	1556555101192	1556555102427	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	57		request_7	1556555101193	1556555102428	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	72		request_4	1556555101193	1556555102433	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	57		request_8	1556555101194	1556555102434	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	72		request_5	1556555101193	1556555102437	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	21		request_2	1556555101480	1556555102443	OK	 
REQUEST	65		request_3	1556555101198	1556555102438	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	72		request_6	1556555101193	1556555102439	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	65		request_4	1556555101198	1556555102444	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	72		request_7	1556555101193	1556555102444	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_6	1556555101445	1556555102447	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	65		request_5	1556555101227	1556555102448	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	72		request_8	1556555101217	1556555102450	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_3	1556555101444	1556555102454	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	59		request_5	1556555101450	1556555102454	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	23		request_3	1556555101452	1556555102454	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	59		request_1	1556555101451	1556555102463	OK	 
REQUEST	65		request_6	1556555101228	1556555102460	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	80		request_3	1556555101223	1556555102461	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_4	1556555101444	1556555102462	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	59		request_3	1556555101443	1556555102463	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	23		request_4	1556555101452	1556555102464	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	80		request_4	1556555101223	1556555102472	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	59		request_4	1556555101449	1556555102473	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	65		request_7	1556555101229	1556555102473	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_5	1556555101445	1556555102474	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	23		request_5	1556555101452	1556555102474	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	80		request_5	1556555101224	1556555102477	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	13		request_8	1556555101476	1556555102478	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	59		request_6	1556555101450	1556555102479	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	65		request_8	1556555101229	1556555102489	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	23		request_6	1556555101453	1556555102490	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	80		request_6	1556555101224	1556555102491	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	97		request_1	1556555101507	1556555102506	OK	 
REQUEST	59		request_7	1556555101450	1556555102492	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_7	1556555101445	1556555102490	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	13		request_3	1556555101475	1556555102496	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	42		request_3	1556555101493	1556555102496	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	23		request_7	1556555101453	1556555102502	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	80		request_7	1556555101224	1556555102507	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	33		request_3	1556555101476	1556555102508	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	59		request_8	1556555101450	1556555102511	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_8	1556555101445	1556555102512	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	86		request_2	1556555101481	1556555102529	OK	 
REQUEST	33		request_4	1556555101476	1556555102523	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	42		request_8	1556555101494	1556555102518	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	13		request_4	1556555101476	1556555102514	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	23		request_8	1556555101453	1556555102519	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
